fiscal_year	Customer	EntitySizeCode	EntitySizeText	EntityCategory	AnyEntityUSplaceOfPerformance	AnyEntityForeignPlaceOfPerformance	IsEntityAbove2016constantOneMillionThreshold	IsEntityAbove1990constantReportingThreshold	IsEntityAbove2016constantReportingThreshold	EntityCount	AllContractorCount	SumOfNumberOfActions	SumOfObligatedAmount
2012	GSA	M	Medium Vendor	PDuns	1	1	0	0	0	2	2	8	-3250.4600
2012	GSA	M	Medium Vendor	PDuns	1	1	0	0	1	7	7	5	24455.1096
2012	GSA	M	Medium Vendor	PDuns	1	1	0	1	1	35	35	9149	15030078.2932
2012	GSA	M	Medium Vendor	PDuns	1	1	1	1	1	68	75	750	43808455.5307
2012	GSA	M	Medium Vendor	PID	NULL	NULL	0	1	1	1	1	0	0.0000
2012	GSA	M	Medium Vendor	PID	NULL	NULL	1	1	1	4	4	0	0.0000
2012	GSA	M	Medium Vendor	PID	1	0	0	0	1	3	3	7	7232.4398
2012	GSA	M	Medium Vendor	PID	1	0	0	1	1	10	10	18	1645142.2301
2012	GSA	M	Medium Vendor	PID	1	0	1	1	1	84	84	1314	148876123.8219
2012	GSA	M	Medium Vendor	PID	1	1	1	1	1	48	48	649	579992482.3755
2012	GSA	N	Sometimes Small Vendor	Duns	1	0	0	0	1	7	7	78	458938.5405
2012	GSA	N	Sometimes Small Vendor	Duns	1	0	0	1	1	2	2	4	29582.5000
2012	GSA	N	Sometimes Small Vendor	Duns	1	0	1	1	1	17	17	127	6337772.9566
2012	GSA	N	Sometimes Small Vendor	Duns	1	1	0	1	1	1	1	0	0.0000
2012	GSA	N	Sometimes Small Vendor	Duns	1	1	1	1	1	3	3	3	83256.8340
2012	GSA	N	Sometimes Small Vendor	PDuns	NULL	NULL	0	0	0	3	3	0	0.0000
2012	GSA	N	Sometimes Small Vendor	PDuns	NULL	NULL	0	1	1	14	14	0	0.0000
2012	GSA	N	Sometimes Small Vendor	PDuns	NULL	NULL	1	1	1	14	14	0	0.0000
2012	GSA	N	Sometimes Small Vendor	PDuns	1	0	0	0	0	12	12	125	22957.6800
2012	GSA	N	Sometimes Small Vendor	PDuns	1	0	0	0	1	191	192	11786	20952750.6597
2012	GSA	N	Sometimes Small Vendor	PDuns	1	0	0	1	1	660	678	19819	43390341.1063
2012	GSA	N	Sometimes Small Vendor	PDuns	1	0	1	1	1	1608	1794	27600	736506887.6716
2012	GSA	N	Sometimes Small Vendor	PDuns	1	1	0	0	1	25	25	594	164574.7503
2012	GSA	N	Sometimes Small Vendor	PDuns	1	1	0	1	1	216	224	4022	5381859.0233
2012	GSA	N	Sometimes Small Vendor	PDuns	1	1	1	1	1	677	959	77436	433523203.2852
2012	GSA	N	Sometimes Small Vendor	PID	1	0	0	0	1	2	2	7	29507.6997
2012	GSA	N	Sometimes Small Vendor	PID	1	0	0	1	1	14	14	34	345908.4303
2012	GSA	N	Sometimes Small Vendor	PID	1	0	1	1	1	259	259	3528	437210541.3495
2012	GSA	N	Sometimes Small Vendor	PID	1	1	0	1	1	3	3	19	35936.2100
2012	GSA	N	Sometimes Small Vendor	PID	1	1	1	1	1	195	195	92562	1052877760.0708
2012	GSA	S	Always Small Vendor	Duns	NULL	NULL	0	0	0	354	354	0	0.0000
2012	GSA	S	Always Small Vendor	Duns	NULL	NULL	0	0	1	1	1	0	0.0000
2012	GSA	S	Always Small Vendor	Duns	NULL	NULL	0	1	1	10	10	0	0.0000
2012	GSA	S	Always Small Vendor	Duns	NULL	NULL	1	1	1	33	33	0	0.0000
2012	GSA	S	Always Small Vendor	Duns	1	0	0	0	0	10	10	21	28262.5798
2012	GSA	S	Always Small Vendor	Duns	1	0	0	0	1	196	196	662	4868397.8377
2012	GSA	S	Always Small Vendor	Duns	1	0	0	1	1	118	118	898	9564904.3339
2012	GSA	S	Always Small Vendor	Duns	1	0	1	1	1	220	220	992	49881225.1508
2012	GSA	S	Always Small Vendor	Duns	1	1	0	1	1	6	6	54	121465.1101
2012	GSA	S	Always Small Vendor	Duns	1	1	1	1	1	14	14	1314	3823895.8421
2012	GSA	S	Always Small Vendor	PDuns	NULL	NULL	0	0	0	445	445	376	51990529.1423
2012	GSA	S	Always Small Vendor	PDuns	NULL	NULL	0	0	1	69	69	0	6600.0000
2012	GSA	S	Always Small Vendor	PDuns	NULL	NULL	0	1	1	1761	1763	72	13014469.3718
2012	GSA	S	Always Small Vendor	PDuns	NULL	NULL	1	1	1	812	812	256	166335628.9370
2012	GSA	S	Always Small Vendor	PDuns	1	0	0	0	0	459	459	6493	2580333.1651
2012	GSA	S	Always Small Vendor	PDuns	1	0	0	0	1	1615	1618	104365	133480195.8339
2012	GSA	S	Always Small Vendor	PDuns	1	0	0	1	1	2925	2929	55878	355067627.1787
2012	GSA	S	Always Small Vendor	PDuns	1	0	1	1	1	3603	3625	50748	1171666751.4020
2012	GSA	S	Always Small Vendor	PDuns	1	1	0	0	1	9	9	28	78167.3301
2012	GSA	S	Always Small Vendor	PDuns	1	1	0	1	1	102	102	1482	3419574.2567
2012	GSA	S	Always Small Vendor	PDuns	1	1	1	1	1	203	205	4315	45519166.7982
2012	GSA	S	Always Small Vendor	PID	NULL	NULL	0	0	0	1	1	0	0.0000
2012	GSA	S	Always Small Vendor	PID	NULL	NULL	0	0	1	2	2	0	-389.0800
2012	GSA	S	Always Small Vendor	PID	NULL	NULL	0	1	1	4	4	0	0.0000
2012	GSA	S	Always Small Vendor	PID	NULL	NULL	1	1	1	2	2	0	0.0000
2012	GSA	S	Always Small Vendor	PID	1	0	0	0	0	1	1	1	2712.0000
2012	GSA	S	Always Small Vendor	PID	1	0	0	0	1	8	8	11	42003.0900
2012	GSA	S	Always Small Vendor	PID	1	0	0	1	1	8	8	3	19883.0000
2012	GSA	S	Always Small Vendor	PID	1	0	1	1	1	52	52	846	61437306.6495
2012	GSA	S	Always Small Vendor	PID	1	1	1	1	1	2	2	3	38500.8992
2012	HHS	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	14	14	313	28537749.9842
2012	HHS	B	Big Five	PID	1	1	1	1	1	4	4	467	742456004.8739
2012	HHS	L	Large Vendor	PID	1	0	0	0	1	1	1	3	8647.9495
2012	HHS	L	Large Vendor	PID	1	0	1	1	1	37	37	2579	3960554283.3784
2012	HHS	L	Large Vendor	PID	1	1	0	1	1	1	1	1	0.0000
2012	HHS	L	Large Vendor	PID	1	1	1	1	1	75	75	8983	3145307680.2364
2012	HHS	M	Medium Vendor	Duns	NULL	NULL	0	0	0	3	3	0	0.0000
2012	HHS	M	Medium Vendor	Duns	NULL	NULL	0	1	1	3	3	0	509049.5000
2012	HHS	M	Medium Vendor	Duns	NULL	NULL	1	1	1	3	3	0	9528509.0000
2012	HHS	M	Medium Vendor	Duns	1	0	0	0	0	19	19	20	-229528.3109
2012	HHS	M	Medium Vendor	Duns	1	0	0	0	1	86	86	197	513508.6712
2012	HHS	M	Medium Vendor	Duns	1	0	0	1	1	80	80	275	9530212.5192
2012	HHS	M	Medium Vendor	Duns	1	0	1	1	1	58	58	311	96076513.2980
2012	HHS	M	Medium Vendor	Duns	1	1	0	0	1	4	4	4	71825.0498
2012	HHS	M	Medium Vendor	Duns	1	1	0	1	1	3	3	3	208470.0000
2012	HHS	M	Medium Vendor	Duns	1	1	1	1	1	5	5	30	3928830.4702
2012	HHS	M	Medium Vendor	PDuns	NULL	NULL	0	0	0	48	48	3	20171.0000
2012	HHS	M	Medium Vendor	PDuns	NULL	NULL	0	0	1	1	1	0	0.0000
2012	HHS	M	Medium Vendor	PDuns	NULL	NULL	0	1	1	23	24	15	10855188.2578
2012	HHS	M	Medium Vendor	PDuns	NULL	NULL	1	1	1	23	23	29	11613480.0639
2012	HHS	M	Medium Vendor	PDuns	1	0	0	0	0	116	126	490	7721076.0262
2012	HHS	M	Medium Vendor	PDuns	1	0	0	0	1	628	647	2913	51591381.4096
2012	HHS	M	Medium Vendor	PDuns	1	0	0	1	1	499	514	2072	116208782.8997
2012	HHS	M	Medium Vendor	PDuns	1	0	1	1	1	628	787	7367	1826473256.2863
2012	HHS	M	Medium Vendor	PDuns	1	1	0	0	0	7	7	8	16586.7002
2012	HHS	M	Medium Vendor	PDuns	1	1	0	0	1	76	76	176	4113837.9393
2012	HHS	M	Medium Vendor	PDuns	1	1	0	1	1	100	109	249	7690529.6329
2012	HHS	M	Medium Vendor	PDuns	1	1	1	1	1	76	85	665	120791659.8567
2012	HHS	M	Medium Vendor	PID	NULL	NULL	1	1	1	1	1	0	20000.0000
2012	HHS	M	Medium Vendor	PID	1	0	0	0	1	1	1	2	3310.8600
2012	HHS	M	Medium Vendor	PID	1	0	0	1	1	7	7	39	301716.4801
2012	HHS	M	Medium Vendor	PID	1	0	1	1	1	85	85	1538	1898842631.9443
2012	HHS	M	Medium Vendor	PID	1	1	0	1	1	4	4	8	231383.0397
2012	HHS	M	Medium Vendor	PID	1	1	1	1	1	33	33	1117	677089351.8564
2012	HHS	N	Sometimes Small Vendor	Duns	1	0	0	0	1	6	6	13	63661.1697
2012	HHS	N	Sometimes Small Vendor	Duns	1	0	0	1	1	10	10	67	-270412.8608
2012	HHS	N	Sometimes Small Vendor	Duns	1	0	1	1	1	15	15	47	13492043.4671
2012	HHS	N	Sometimes Small Vendor	Duns	1	1	1	1	1	5	4	450	3562447.5957
2012	HHS	N	Sometimes Small Vendor	PDuns	NULL	NULL	0	1	1	1	1	0	0.0000
2012	HHS	N	Sometimes Small Vendor	PDuns	NULL	NULL	1	1	1	1	1	0	250.0000
2012	HHS	N	Sometimes Small Vendor	PDuns	1	0	0	0	0	3	3	4	5257.5899
2012	HHS	N	Sometimes Small Vendor	PDuns	1	0	0	0	1	363	370	1043	6566999.0811
2012	HHS	N	Sometimes Small Vendor	PDuns	1	0	0	1	1	592	658	3001	46489280.0591
2012	HHS	N	Sometimes Small Vendor	PDuns	1	0	1	1	1	749	953	8874	1255132959.9602
2012	HHS	N	Sometimes Small Vendor	PDuns	1	1	0	0	1	37	38	76	608182.9904
2012	HHS	N	Sometimes Small Vendor	PDuns	1	1	0	1	1	118	126	459	6610282.4436
2012	HHS	N	Sometimes Small Vendor	PDuns	1	1	1	1	1	354	655	6876	418150163.3289
2012	HHS	N	Sometimes Small Vendor	PID	1	0	0	0	1	2	2	3	-27481.6499
2012	HHS	N	Sometimes Small Vendor	PID	1	0	0	1	1	13	13	63	1899178.9790
2012	HHS	N	Sometimes Small Vendor	PID	1	0	1	1	1	133	133	2637	680643239.5701
2012	HHS	N	Sometimes Small Vendor	PID	1	1	0	1	1	2	2	6	247518.7300
2012	HHS	N	Sometimes Small Vendor	PID	1	1	1	1	1	133	133	5619	924499879.7489
2012	HHS	S	Always Small Vendor	Duns	NULL	NULL	0	0	0	10	10	0	2619.8000
2012	HHS	S	Always Small Vendor	Duns	NULL	NULL	0	1	1	3	3	0	354600.0000
2012	HHS	S	Always Small Vendor	Duns	NULL	NULL	1	1	1	7	7	0	7900.0000
2012	HHS	S	Always Small Vendor	Duns	1	0	0	0	0	15	15	17	-436811.6075
2012	HHS	S	Always Small Vendor	Duns	1	0	0	0	1	146	146	181	850408.3902
2012	HHS	S	Always Small Vendor	Duns	1	0	0	1	1	130	130	334	10785325.9020
2012	HHS	S	Always Small Vendor	Duns	1	0	1	1	1	114	114	895	127560153.1012
2012	HHS	S	Always Small Vendor	Duns	1	1	0	1	1	1	1	1	26139.5801
2012	HHS	S	Always Small Vendor	Duns	1	1	1	1	1	6	6	164	1746502.5492
2012	HHS	S	Always Small Vendor	PDuns	NULL	NULL	0	0	0	233	233	497	149259154.0055
2012	HHS	S	Always Small Vendor	PDuns	NULL	NULL	0	0	1	8	8	0	19000.0000
2012	HHS	S	Always Small Vendor	PDuns	NULL	NULL	0	1	1	82	82	49	2419032.7949
2012	HHS	S	Always Small Vendor	PDuns	NULL	NULL	1	1	1	66	66	261	209768610.8078
2012	HHS	S	Always Small Vendor	PDuns	1	0	0	0	0	236	237	424	9686346.3309
2012	HHS	S	Always Small Vendor	PDuns	1	0	0	0	1	2143	2148	5009	63204442.1939
2012	HHS	S	Always Small Vendor	PDuns	1	0	0	1	1	1748	1748	6899	284806592.3580
2012	HHS	S	Always Small Vendor	PDuns	1	0	1	1	1	1132	1139	6963	1383062862.4051
2012	HHS	S	Always Small Vendor	PDuns	1	1	0	0	1	12	12	19	149782.0702
2012	HHS	S	Always Small Vendor	PDuns	1	1	0	1	1	35	35	68	1409671.4119
2012	HHS	S	Always Small Vendor	PDuns	1	1	1	1	1	35	35	398	22897073.6700
2012	HHS	S	Always Small Vendor	PID	NULL	NULL	0	0	0	1	1	0	0.0000
2012	HHS	S	Always Small Vendor	PID	NULL	NULL	1	1	1	2	2	0	616081.0000
2012	HHS	S	Always Small Vendor	PID	1	0	0	0	0	1	1	1	-3744.0000
2012	HHS	S	Always Small Vendor	PID	1	0	0	0	1	2	2	2	9030.0000
2012	HHS	S	Always Small Vendor	PID	1	0	0	1	1	10	10	18	513548.4416
2012	HHS	S	Always Small Vendor	PID	1	0	1	1	1	22	22	178	68218413.9970
2012	NASA	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	11	11	497	58802975.3496
2012	NASA	B	Big Five	PID	1	1	1	1	1	5	5	1496	4586904639.1164
2012	NASA	J	Large: Big 5 JV	PID	1	0	1	1	1	2	2	122	942053056.8130
2012	NASA	L	Large Vendor	PID	1	0	0	0	1	1	1	3	12396.5000
2012	NASA	L	Large Vendor	PID	1	0	0	1	1	1	1	3	107232.0000
2012	NASA	L	Large Vendor	PID	1	0	1	1	1	20	20	471	854552932.9586
2012	NASA	L	Large Vendor	PID	1	1	0	1	1	1	1	2	18000.0000
2012	NASA	L	Large Vendor	PID	1	1	1	1	1	75	75	4770	3982369239.8861
2012	NASA	M	Medium Vendor	Duns	NULL	NULL	1	1	1	1	1	0	0.0000
2012	NASA	M	Medium Vendor	Duns	1	0	0	0	1	4	4	5	33528.5000
2012	NASA	M	Medium Vendor	Duns	1	0	0	1	1	30	30	37	3135921.0469
2012	NASA	M	Medium Vendor	Duns	1	0	1	1	1	15	15	41	8312799.7695
2012	NASA	M	Medium Vendor	Duns	1	1	0	0	1	1	1	1	6134.0000
2012	NASA	M	Medium Vendor	Duns	1	1	0	1	1	1	1	1	750000.0000
2012	NASA	M	Medium Vendor	Duns	1	1	1	1	1	1	1	10	300513.9835
2012	NASA	M	Medium Vendor	PDuns	NULL	NULL	0	0	1	1	1	0	10000.0000
2012	NASA	M	Medium Vendor	PDuns	NULL	NULL	0	1	1	1	1	0	0.0000
2012	NASA	M	Medium Vendor	PDuns	NULL	NULL	1	1	1	9	10	60	65662560.1422
2012	NASA	M	Medium Vendor	PDuns	1	0	0	0	0	13	14	31	219372.1499
2012	NASA	M	Medium Vendor	PDuns	1	0	0	0	1	186	187	799	18192878.8835
2012	NASA	M	Medium Vendor	PDuns	1	0	0	1	1	184	187	772	46097141.7566
2012	NASA	M	Medium Vendor	PDuns	1	0	1	1	1	209	240	1710	351495842.2086
2012	NASA	M	Medium Vendor	PDuns	1	1	0	0	0	2	2	3	11240.0000
2012	NASA	M	Medium Vendor	PDuns	1	1	0	0	1	62	63	89	842334.2312
2012	NASA	M	Medium Vendor	PDuns	1	1	0	1	1	28	28	44	2397956.8149
2012	NASA	M	Medium Vendor	PDuns	1	1	1	1	1	32	38	166	93619360.3564
2012	NASA	M	Medium Vendor	PID	1	0	0	0	0	2	2	3	-65.0000
2012	NASA	M	Medium Vendor	PID	1	0	0	0	1	2	2	9	36826.0300
2012	NASA	M	Medium Vendor	PID	1	0	0	1	1	5	5	23	894106.3198
2012	NASA	M	Medium Vendor	PID	1	0	1	1	1	63	63	4181	1995381760.8647
2012	NASA	M	Medium Vendor	PID	1	1	0	0	1	1	1	2	19534.1602
2012	NASA	M	Medium Vendor	PID	1	1	1	1	1	16	16	273	68394214.5378
2012	NASA	N	Sometimes Small Vendor	Duns	1	0	1	1	1	3	3	9	1677127.0004
2012	NASA	N	Sometimes Small Vendor	Duns	1	1	1	1	1	1	1	11	974866.0000
2012	NASA	N	Sometimes Small Vendor	PDuns	1	0	0	0	1	111	112	220	1963721.1768
2012	NASA	N	Sometimes Small Vendor	PDuns	1	0	0	1	1	270	285	853	15680474.9809
2012	NASA	N	Sometimes Small Vendor	PDuns	1	0	1	1	1	337	370	2504	431607396.9060
2012	NASA	N	Sometimes Small Vendor	PDuns	1	1	0	0	1	19	21	51	415056.8898
2012	NASA	N	Sometimes Small Vendor	PDuns	1	1	0	1	1	62	64	140	3708274.3981
2012	NASA	N	Sometimes Small Vendor	PDuns	1	1	1	1	1	187	307	1472	223594472.1977
2012	NASA	N	Sometimes Small Vendor	PID	1	0	0	0	1	3	3	9	41088.9503
2012	NASA	N	Sometimes Small Vendor	PID	1	0	0	1	1	11	11	45	1120081.2998
2012	NASA	N	Sometimes Small Vendor	PID	1	0	1	1	1	88	88	2796	1471756025.1918
2012	NASA	N	Sometimes Small Vendor	PID	1	1	0	1	1	1	1	8	645834.0000
2012	NASA	N	Sometimes Small Vendor	PID	1	1	1	1	1	89	89	2042	723273105.5319
2012	NASA	S	Always Small Vendor	Duns	NULL	NULL	0	0	0	4	4	0	0.0000
2012	NASA	S	Always Small Vendor	Duns	NULL	NULL	1	1	1	4	4	0	1245124.1289
2012	NASA	S	Always Small Vendor	Duns	1	0	0	0	1	14	14	25	88666.8999
2012	NASA	S	Always Small Vendor	Duns	1	0	0	1	1	31	31	134	2116891.3071
2012	NASA	S	Always Small Vendor	Duns	1	0	1	1	1	19	19	233	37287494.6441
2012	NASA	S	Always Small Vendor	Duns	1	1	1	1	1	2	2	3	26901.0000
2012	NASA	S	Always Small Vendor	PDuns	NULL	NULL	0	0	0	19	19	211	75753653.8239
2012	NASA	S	Always Small Vendor	PDuns	NULL	NULL	0	1	1	2	2	0	160000.0000
2012	NASA	S	Always Small Vendor	PDuns	NULL	NULL	1	1	1	29	29	109	37448391.7795
2012	NASA	S	Always Small Vendor	PDuns	1	0	0	0	0	37	37	62	213975.4410
2012	NASA	S	Always Small Vendor	PDuns	1	0	0	0	1	1034	1036	2134	17535634.0499
2012	NASA	S	Always Small Vendor	PDuns	1	0	0	1	1	865	871	2860	130646147.1629
2012	NASA	S	Always Small Vendor	PDuns	1	0	1	1	1	569	575	4486	782421072.4558
2012	NASA	S	Always Small Vendor	PDuns	1	1	0	0	1	11	11	15	139495.5000
2012	NASA	S	Always Small Vendor	PDuns	1	1	0	1	1	14	14	31	870903.8337
2012	NASA	S	Always Small Vendor	PDuns	1	1	1	1	1	16	16	105	9862397.2862
2012	NASA	S	Always Small Vendor	PID	1	0	0	0	1	1	1	2	6865.2900
2012	NASA	S	Always Small Vendor	PID	1	0	0	1	1	7	7	16	597322.8086
2012	NASA	S	Always Small Vendor	PID	1	0	1	1	1	13	13	210	25025288.7109
2012	Other Agencies	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	29	29	29991	663099794.0184
2012	Other Agencies	B	Big Five	PID	1	1	1	1	1	5	5	3502	2523183801.7737
2012	Other Agencies	L	Large Vendor	Duns	1	1	1	1	1	1	1	13	1629453.0000
2012	Other Agencies	L	Large Vendor	PID	NULL	NULL	0	0	0	1	1	0	0.0000
2012	Other Agencies	L	Large Vendor	PID	1	0	0	0	1	1	1	2	1520.0000
2012	Other Agencies	L	Large Vendor	PID	1	0	0	1	1	4	4	18	274799.0464
2012	Other Agencies	L	Large Vendor	PID	1	0	1	1	1	67	67	192667	5897272435.0865
2012	Other Agencies	L	Large Vendor	PID	1	1	1	1	1	103	103	56861	7020651620.5207
2012	Other Agencies	M	Medium Vendor	Duns	NULL	NULL	0	0	0	4	4	0	0.0000
2012	Other Agencies	M	Medium Vendor	Duns	NULL	NULL	0	1	1	4	4	0	49811.0000
2012	Other Agencies	M	Medium Vendor	Duns	NULL	NULL	1	1	1	10	10	0	3133476.1172
2012	Other Agencies	M	Medium Vendor	Duns	1	0	0	0	0	33	33	48	-96962.6600
2012	Other Agencies	M	Medium Vendor	Duns	1	0	0	0	1	155	155	246	890866.3805
2012	Other Agencies	M	Medium Vendor	Duns	1	0	0	1	1	88	88	183	5132784.4204
2012	Other Agencies	M	Medium Vendor	Duns	1	0	1	1	1	82	82	381	109156765.7756
2012	Other Agencies	M	Medium Vendor	Duns	1	1	0	0	0	1	1	1	346.2000
2012	Other Agencies	M	Medium Vendor	Duns	1	1	0	0	1	7	7	9	-2090.6000
2012	Other Agencies	M	Medium Vendor	Duns	1	1	0	1	1	5	5	6	7669.8198
2012	Other Agencies	M	Medium Vendor	Duns	1	1	1	1	1	10	10	63	8469364.0125
2012	Other Agencies	M	Medium Vendor	PDuns	NULL	NULL	0	0	0	144	144	19	975332.3906
2012	Other Agencies	M	Medium Vendor	PDuns	NULL	NULL	0	0	1	35	35	0	328614.2904
2012	Other Agencies	M	Medium Vendor	PDuns	NULL	NULL	0	1	1	64	64	3	2334652.8250
2012	Other Agencies	M	Medium Vendor	PDuns	NULL	NULL	1	1	1	62	62	313	221948567.1336
2012	Other Agencies	M	Medium Vendor	PDuns	1	0	0	0	0	1149	1175	2765	4029361.1986
2012	Other Agencies	M	Medium Vendor	PDuns	1	0	0	0	1	3628	3740	13821	76711799.4908
2012	Other Agencies	M	Medium Vendor	PDuns	1	0	0	1	1	2170	2343	115916	437542026.2308
2012	Other Agencies	M	Medium Vendor	PDuns	1	0	1	1	1	1557	2262	575701	6238492086.5318
2012	Other Agencies	M	Medium Vendor	PDuns	1	1	0	0	0	65	65	852	318936.2986
2012	Other Agencies	M	Medium Vendor	PDuns	1	1	0	0	1	361	370	4876	7914079.2741
2012	Other Agencies	M	Medium Vendor	PDuns	1	1	0	1	1	267	272	21095	61268916.6848
2012	Other Agencies	M	Medium Vendor	PDuns	1	1	1	1	1	142	204	53168	302025036.9714
2012	Other Agencies	M	Medium Vendor	PID	NULL	NULL	1	1	1	1	1	0	86925615.0000
2012	Other Agencies	M	Medium Vendor	PID	1	0	0	0	0	7	7	28	8653.1200
2012	Other Agencies	M	Medium Vendor	PID	1	0	0	0	1	17	17	60	347071.1813
2012	Other Agencies	M	Medium Vendor	PID	1	0	0	1	1	51	51	421	8749658.4574
2012	Other Agencies	M	Medium Vendor	PID	1	0	1	1	1	181	181	5223	2453893907.5679
2012	Other Agencies	M	Medium Vendor	PID	1	1	0	0	1	2	2	2	-75398.8096
2012	Other Agencies	M	Medium Vendor	PID	1	1	0	1	1	6	6	19	115004.8284
2012	Other Agencies	M	Medium Vendor	PID	1	1	1	1	1	48	48	3972	425959300.4127
2012	Other Agencies	N	Sometimes Small Vendor	Duns	1	0	0	0	0	1	1	2	5000.0000
2012	Other Agencies	N	Sometimes Small Vendor	Duns	1	0	0	0	1	14	14	57	197075.9395
2012	Other Agencies	N	Sometimes Small Vendor	Duns	1	0	0	1	1	19	19	1250	2290180.2754
2012	Other Agencies	N	Sometimes Small Vendor	Duns	1	0	1	1	1	23	23	280	55559953.3580
2012	Other Agencies	N	Sometimes Small Vendor	Duns	1	1	0	1	1	1	1	2	94344.0000
2012	Other Agencies	N	Sometimes Small Vendor	Duns	1	1	1	1	1	5	4	4021	75956380.5519
2012	Other Agencies	N	Sometimes Small Vendor	PDuns	NULL	NULL	0	0	0	1	1	0	0.0000
2012	Other Agencies	N	Sometimes Small Vendor	PDuns	NULL	NULL	0	0	1	2	2	0	27131.0000
2012	Other Agencies	N	Sometimes Small Vendor	PDuns	NULL	NULL	0	1	1	5	5	0	19116.8695
2012	Other Agencies	N	Sometimes Small Vendor	PDuns	NULL	NULL	1	1	1	5	5	0	1524897.0000
2012	Other Agencies	N	Sometimes Small Vendor	PDuns	1	0	0	0	0	170	171	1005	539040.8598
2012	Other Agencies	N	Sometimes Small Vendor	PDuns	1	0	0	0	1	1863	1956	11888	60694377.3065
2012	Other Agencies	N	Sometimes Small Vendor	PDuns	1	0	0	1	1	2353	2683	45017	401889591.2398
2012	Other Agencies	N	Sometimes Small Vendor	PDuns	1	0	1	1	1	2254	3440	298762	4808278046.8128
2012	Other Agencies	N	Sometimes Small Vendor	PDuns	1	1	0	0	0	5	5	33	24913.6100
2012	Other Agencies	N	Sometimes Small Vendor	PDuns	1	1	0	0	1	189	192	693	4356349.4024
2012	Other Agencies	N	Sometimes Small Vendor	PDuns	1	1	0	1	1	405	473	4580	73574670.4524
2012	Other Agencies	N	Sometimes Small Vendor	PDuns	1	1	1	1	1	766	1804	91312	1792630880.8195
2012	Other Agencies	N	Sometimes Small Vendor	PID	1	0	0	0	1	14	14	83	272905.4017
2012	Other Agencies	N	Sometimes Small Vendor	PID	1	0	0	1	1	52	52	8009	6121319.1276
2012	Other Agencies	N	Sometimes Small Vendor	PID	1	0	1	1	1	288	288	13727	3127021176.5993
2012	Other Agencies	N	Sometimes Small Vendor	PID	1	1	0	0	1	1	1	3	4710.5000
2012	Other Agencies	N	Sometimes Small Vendor	PID	1	1	0	1	1	11	11	74	529563.8063
2012	Other Agencies	N	Sometimes Small Vendor	PID	1	1	1	1	1	204	204	39087	3914390748.2196
2012	Other Agencies	S	Always Small Vendor	Duns	NULL	NULL	0	0	0	17	17	0	0.0000
2012	Other Agencies	S	Always Small Vendor	Duns	NULL	NULL	0	0	1	2	2	0	0.0000
2012	Other Agencies	S	Always Small Vendor	Duns	NULL	NULL	0	1	1	21	21	0	515694.2891
2012	Other Agencies	S	Always Small Vendor	Duns	NULL	NULL	1	1	1	16	16	0	3916537.7597
2012	Other Agencies	S	Always Small Vendor	Duns	1	0	0	0	0	53	53	69	-44908.2199
2012	Other Agencies	S	Always Small Vendor	Duns	1	0	0	0	1	299	299	461	1581071.2615
2012	Other Agencies	S	Always Small Vendor	Duns	1	0	0	1	1	369	369	1240	23436987.3371
2012	Other Agencies	S	Always Small Vendor	Duns	1	0	1	1	1	262	262	1123	232112902.0317
2012	Other Agencies	S	Always Small Vendor	Duns	1	1	0	0	0	2	2	2	-9712.0000
2012	Other Agencies	S	Always Small Vendor	Duns	1	1	0	0	1	3	3	3	-5006.4902
2012	Other Agencies	S	Always Small Vendor	Duns	1	1	0	1	1	7	7	13	263136.3706
2012	Other Agencies	S	Always Small Vendor	Duns	1	1	1	1	1	10	10	267	6994992.5508
2012	Other Agencies	S	Always Small Vendor	PDuns	NULL	NULL	0	0	0	1066	1067	2203	390423321.6670
2012	Other Agencies	S	Always Small Vendor	PDuns	NULL	NULL	0	0	1	241	241	9	1694939.9158
2012	Other Agencies	S	Always Small Vendor	PDuns	NULL	NULL	0	1	1	346	346	328	22021703.9357
2012	Other Agencies	S	Always Small Vendor	PDuns	NULL	NULL	1	1	1	201	202	715	171459704.9158
2012	Other Agencies	S	Always Small Vendor	PDuns	1	0	0	0	0	4616	4619	13643	22995195.8500
2012	Other Agencies	S	Always Small Vendor	PDuns	1	0	0	0	1	20276	20312	137574	522589149.7212
2012	Other Agencies	S	Always Small Vendor	PDuns	1	0	0	1	1	11693	11730	200816	1730323817.6899
2012	Other Agencies	S	Always Small Vendor	PDuns	1	0	1	1	1	5253	5304	403695	7809516713.2422
2012	Other Agencies	S	Always Small Vendor	PDuns	1	1	0	0	0	12	12	43	77736.0103
2012	Other Agencies	S	Always Small Vendor	PDuns	1	1	0	0	1	120	121	455	2957143.0022
2012	Other Agencies	S	Always Small Vendor	PDuns	1	1	0	1	1	142	143	724	21787817.8489
2012	Other Agencies	S	Always Small Vendor	PDuns	1	1	1	1	1	184	192	2949	292059647.6464
2012	Other Agencies	S	Always Small Vendor	PID	NULL	NULL	0	0	1	1	1	0	-1015.2000
2012	Other Agencies	S	Always Small Vendor	PID	1	0	0	0	0	3	3	4	2760.0000
2012	Other Agencies	S	Always Small Vendor	PID	1	0	0	0	1	12	12	20	118975.1087
