fiscal_year	Customer	PlatformPortfolio	EntitySizeCode	EntitySizeText	EntityCategory	AnyEntityUSplaceOfPerformance	IsEntityAbove1990constantReportingThreshold	IsEntityAbove2016constantReportingThreshold	EntityCount	AllContractorCount	SumOfNumberOfActions	SumOfObligatedAmount
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	1	0	0	2	2	2	-1093.4400
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	1	0	1	18	18	33	186190.7500
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	1	1	1	33	33	58	5036281.2500
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PID	NULL	1	1	4	4	0	0.0000
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PID	0	0	1	4	4	5	47159.5000
2013	Defense	Other R&D and Knowledge Based	S	Always Small Vendor	PID	0	1	1	53	53	1090	245851892.1661
2013	Defense	Other Services	NULL	NULL	PID	NULL	NULL	NULL	10	10	190	149192079.7100
2013	Defense	Other Services	B	Big Five	PID	0	1	1	5	5	3368	2070750086.7619
2013	Defense	Other Services	J	Large: Big 5 JV	PID	0	1	1	1	1	15	5446555.0000
2013	Defense	Other Services	L	Large Vendor	PID	0	0	0	1	1	4	-2397360.0000
2013	Defense	Other Services	L	Large Vendor	PID	0	1	1	88	88	8560684	23711012346.6321
2013	Defense	Other Services	L	Large Vendor	PID	1	1	1	2	2	15829	304088629.5800
2013	Defense	Other Services	M	Medium Vendor	Duns	NULL	0	0	4	4	0	0.0000
2013	Defense	Other Services	M	Medium Vendor	Duns	NULL	1	1	3	3	0	0.0000
2013	Defense	Other Services	M	Medium Vendor	Duns	0	0	0	3	3	4	-16115.0000
2013	Defense	Other Services	M	Medium Vendor	Duns	0	0	1	2	2	3	-5510.2000
2013	Defense	Other Services	M	Medium Vendor	Duns	0	1	1	16	16	42	4277959.4702
2013	Defense	Other Services	M	Medium Vendor	Duns	1	0	1	4	4	6	63997.2698
2013	Defense	Other Services	M	Medium Vendor	Duns	1	1	1	8	8	18	4596013.0800
2013	Defense	Other Services	M	Medium Vendor	PDuns	NULL	0	0	28	27	0	0.0000
2013	Defense	Other Services	M	Medium Vendor	PDuns	NULL	0	1	9	9	0	0.0000
2013	Defense	Other Services	M	Medium Vendor	PDuns	NULL	1	1	136	139	89	10088146.7000
2013	Defense	Other Services	M	Medium Vendor	PDuns	0	0	0	77	77	209	158692.1600
2013	Defense	Other Services	M	Medium Vendor	PDuns	0	0	1	388	397	956	4930460.2800
2013	Defense	Other Services	M	Medium Vendor	PDuns	0	1	1	595	650	555650	643404924.7200
2013	Defense	Other Services	M	Medium Vendor	PDuns	1	0	0	36	36	73	262038.4700
2013	Defense	Other Services	M	Medium Vendor	PDuns	1	0	1	309	309	1339	3638326.1300
2013	Defense	Other Services	M	Medium Vendor	PDuns	1	1	1	699	711	11611	372212105.6500
2013	Defense	Other Services	M	Medium Vendor	PID	0	0	1	1	1	2	3561.0000
2013	Defense	Other Services	M	Medium Vendor	PID	0	1	1	70	70	2079	3133254433.5997
2013	Defense	Other Services	M	Medium Vendor	PID	1	1	1	5	5	7822	409657033.3300
2013	Defense	Other Services	N	Sometimes Small Vendor	Duns	0	0	1	1	1	1	5310.0000
2013	Defense	Other Services	N	Sometimes Small Vendor	Duns	0	1	1	8	7	1873	262843190.0697
2013	Defense	Other Services	N	Sometimes Small Vendor	PDuns	NULL	1	1	4	4	0	0.0000
2013	Defense	Other Services	N	Sometimes Small Vendor	PDuns	0	0	0	9	9	30	23629.5900
2013	Defense	Other Services	N	Sometimes Small Vendor	PDuns	0	0	1	181	190	535	2745982.3900
2013	Defense	Other Services	N	Sometimes Small Vendor	PDuns	0	1	1	1034	1432	11093	911991567.1900
2013	Defense	Other Services	N	Sometimes Small Vendor	PDuns	1	0	1	9	9	17	71584.6600
2013	Defense	Other Services	N	Sometimes Small Vendor	PDuns	1	1	1	25	25	151	13385152.3100
2013	Defense	Other Services	N	Sometimes Small Vendor	PID	0	0	1	2	2	3	6565.0000
2013	Defense	Other Services	N	Sometimes Small Vendor	PID	0	1	1	168	168	9418	2254583674.2158
2013	Defense	Other Services	N	Sometimes Small Vendor	PID	1	1	1	1	1	1841	387393859.1800
2013	Defense	Other Services	S	Always Small Vendor	Duns	NULL	0	0	1	1	0	0.0000
2013	Defense	Other Services	S	Always Small Vendor	Duns	NULL	1	1	1	1	0	0.0000
2013	Defense	Other Services	S	Always Small Vendor	Duns	0	0	0	2	2	2	425.0000
2013	Defense	Other Services	S	Always Small Vendor	Duns	0	0	1	6	6	20	76427.4199
2013	Defense	Other Services	S	Always Small Vendor	Duns	0	1	1	67	67	452	68321995.6355
2013	Defense	Other Services	S	Always Small Vendor	Duns	1	1	1	6	6	26	92059625.2031
2013	Defense	Other Services	S	Always Small Vendor	PDuns	NULL	0	0	49	49	21	471455.4900
2013	Defense	Other Services	S	Always Small Vendor	PDuns	NULL	0	1	19	19	0	0.0000
2013	Defense	Other Services	S	Always Small Vendor	PDuns	NULL	1	1	260	264	695	89521794.8100
2013	Defense	Other Services	S	Always Small Vendor	PDuns	0	0	0	194	194	448	639354.4900
2013	Defense	Other Services	S	Always Small Vendor	PDuns	0	0	1	1284	1286	2533	13859024.4500
2013	Defense	Other Services	S	Always Small Vendor	PDuns	0	1	1	2482	2504	36845	1576554178.7300
2013	Defense	Other Services	S	Always Small Vendor	PDuns	1	0	0	2	2	2	14400.0000
2013	Defense	Other Services	S	Always Small Vendor	PDuns	1	0	1	26	26	41	193856.7200
2013	Defense	Other Services	S	Always Small Vendor	PDuns	1	1	1	89	90	3900	274684406.7600
2013	Defense	Other Services	S	Always Small Vendor	PID	NULL	1	1	1	1	0	0.0000
2013	Defense	Other Services	S	Always Small Vendor	PID	0	0	1	1	1	1	5185.0000
2013	Defense	Other Services	S	Always Small Vendor	PID	0	1	1	16	16	872	351296443.7100
2013	Defense	Other Services	S	Always Small Vendor	PID	1	1	1	2	2	191	171750.8200
2013	Defense	Ships & Submarines	NULL	NULL	PID	NULL	NULL	NULL	6	6	192	102950126.7500
2013	Defense	Ships & Submarines	B	Big Five	PID	0	1	1	5	5	7134	7567783798.6472
2013	Defense	Ships & Submarines	J	Large: Big 5 JV	PID	0	1	1	1	1	7	234853.9600
2013	Defense	Ships & Submarines	L	Large Vendor	PID	0	1	1	72	72	9830	10622547838.9543
2013	Defense	Ships & Submarines	L	Large Vendor	PID	1	1	1	1	1	619	54868925.8300
2013	Defense	Ships & Submarines	M	Medium Vendor	Duns	NULL	0	0	1	1	0	0.0000
2013	Defense	Ships & Submarines	M	Medium Vendor	Duns	0	0	0	4	4	4	4797.0000
2013	Defense	Ships & Submarines	M	Medium Vendor	Duns	0	0	1	5	5	7	23565.8696
2013	Defense	Ships & Submarines	M	Medium Vendor	Duns	0	1	1	10	10	41	3324314.9109
2013	Defense	Ships & Submarines	M	Medium Vendor	Duns	1	0	1	2	2	7	86792.2188
2013	Defense	Ships & Submarines	M	Medium Vendor	Duns	1	1	1	1	1	8	1108446.2063
2013	Defense	Ships & Submarines	M	Medium Vendor	PDuns	NULL	0	0	3	3	0	0.0000
2013	Defense	Ships & Submarines	M	Medium Vendor	PDuns	NULL	1	1	2	2	132	5290328.1300
2013	Defense	Ships & Submarines	M	Medium Vendor	PDuns	0	0	0	18	18	25	-3768.3900
2013	Defense	Ships & Submarines	M	Medium Vendor	PDuns	0	0	1	56	59	154	2150307.0800
2013	Defense	Ships & Submarines	M	Medium Vendor	PDuns	0	1	1	140	155	1133	86220958.7700
2013	Defense	Ships & Submarines	M	Medium Vendor	PDuns	1	0	0	7	7	12	-83757.8400
2013	Defense	Ships & Submarines	M	Medium Vendor	PDuns	1	0	1	76	76	475	3054948.1500
2013	Defense	Ships & Submarines	M	Medium Vendor	PDuns	1	1	1	139	140	3750	146876739.8500
2013	Defense	Ships & Submarines	M	Medium Vendor	PID	0	0	1	2	2	9	12932.5000
2013	Defense	Ships & Submarines	M	Medium Vendor	PID	0	1	1	33	33	547	1026953584.9530
2013	Defense	Ships & Submarines	N	Sometimes Small Vendor	Duns	0	1	1	6	6	156	2156173.7756
2013	Defense	Ships & Submarines	N	Sometimes Small Vendor	PDuns	0	0	0	12	12	55	49783.5300
2013	Defense	Ships & Submarines	N	Sometimes Small Vendor	PDuns	0	0	1	247	262	1173	5243045.2500
2013	Defense	Ships & Submarines	N	Sometimes Small Vendor	PDuns	0	1	1	1350	1724	25551	1278732427.4900
2013	Defense	Ships & Submarines	N	Sometimes Small Vendor	PDuns	1	0	1	3	3	5	12318.3000
2013	Defense	Ships & Submarines	N	Sometimes Small Vendor	PDuns	1	1	1	5	5	9	362639.0000
2013	Defense	Ships & Submarines	N	Sometimes Small Vendor	PID	0	0	1	1	1	1	-1632.8500
2013	Defense	Ships & Submarines	N	Sometimes Small Vendor	PID	0	1	1	149	149	7568	1489490269.1206
2013	Defense	Ships & Submarines	N	Sometimes Small Vendor	PID	1	1	1	1	1	14	314873.0000
2013	Defense	Ships & Submarines	S	Always Small Vendor	Duns	NULL	1	1	6	6	0	0.0000
2013	Defense	Ships & Submarines	S	Always Small Vendor	Duns	0	0	0	4	4	6	-2789.9601
2013	Defense	Ships & Submarines	S	Always Small Vendor	Duns	0	0	1	8	8	9	56585.1202
2013	Defense	Ships & Submarines	S	Always Small Vendor	Duns	0	1	1	30	30	98	14285492.2694
2013	Defense	Ships & Submarines	S	Always Small Vendor	PDuns	NULL	0	0	4	4	20	219631.6000
2013	Defense	Ships & Submarines	S	Always Small Vendor	PDuns	NULL	0	1	1	1	0	0.0000
2013	Defense	Ships & Submarines	S	Always Small Vendor	PDuns	NULL	1	1	50	50	374	19418492.9500
2013	Defense	Ships & Submarines	S	Always Small Vendor	PDuns	0	0	0	134	135	808	7157368.2700
2013	Defense	Ships & Submarines	S	Always Small Vendor	PDuns	0	0	1	1132	1134	3540	37214754.9200
2013	Defense	Ships & Submarines	S	Always Small Vendor	PDuns	0	1	1	1622	1636	14635	693558917.1800
2013	Defense	Ships & Submarines	S	Always Small Vendor	PDuns	1	0	0	1	1	1	0.0000
2013	Defense	Ships & Submarines	S	Always Small Vendor	PDuns	1	0	1	4	4	9	35550.9400
2013	Defense	Ships & Submarines	S	Always Small Vendor	PDuns	1	1	1	4	4	9	313719.9200
2013	Defense	Ships & Submarines	S	Always Small Vendor	PID	0	0	1	2	2	3	54049.8200
2013	Defense	Ships & Submarines	S	Always Small Vendor	PID	0	1	1	7	7	34	21690035.8600
2013	Defense	Space Systems	NULL	NULL	PID	NULL	NULL	NULL	2	2	7	4229972.0000
2013	Defense	Space Systems	B	Big Five	PID	0	1	1	5	5	980	5433691930.5300
2013	Defense	Space Systems	J	Large: Big 5 JV	PID	0	1	1	3	3	88	1820049422.5100
2013	Defense	Space Systems	L	Large Vendor	PID	0	1	1	28	28	790	682700433.1900
2013	Defense	Space Systems	M	Medium Vendor	Duns	0	1	1	1	1	6	786297.0000
2013	Defense	Space Systems	M	Medium Vendor	PDuns	NULL	1	1	3	3	6	2371387.4300
2013	Defense	Space Systems	M	Medium Vendor	PDuns	0	1	1	32	33	88	11714234.5500
2013	Defense	Space Systems	M	Medium Vendor	PDuns	1	0	0	1	1	4	5734.1800
2013	Defense	Space Systems	M	Medium Vendor	PDuns	1	0	1	2	2	3	3749.3100
2013	Defense	Space Systems	M	Medium Vendor	PDuns	1	1	1	3	3	6	254737.0700
2013	Defense	Space Systems	M	Medium Vendor	PID	0	1	1	21	21	226	875248342.4700
2013	Defense	Space Systems	N	Sometimes Small Vendor	Duns	0	1	1	1	1	4	-174421.0816
2013	Defense	Space Systems	N	Sometimes Small Vendor	PDuns	0	1	1	95	97	688	179905367.9600
2013	Defense	Space Systems	N	Sometimes Small Vendor	PDuns	1	1	1	1	1	2	1153238.8800
2013	Defense	Space Systems	N	Sometimes Small Vendor	PID	0	1	1	45	45	381	89049273.1800
2013	Defense	Space Systems	S	Always Small Vendor	Duns	0	1	1	9	9	84	35856799.2959
2013	Defense	Space Systems	S	Always Small Vendor	PDuns	NULL	0	0	1	1	1	-67.8300
2013	Defense	Space Systems	S	Always Small Vendor	PDuns	NULL	1	1	14	14	58	4334219.5100
2013	Defense	Space Systems	S	Always Small Vendor	PDuns	0	0	1	4	4	7	107498.0000
2013	Defense	Space Systems	S	Always Small Vendor	PDuns	0	1	1	392	395	1362	182529258.1700
2013	Defense	Space Systems	S	Always Small Vendor	PID	0	1	1	10	10	27	3087336.0000
2014	Defense	Aircraft	NULL	NULL	PID	NULL	NULL	NULL	14	14	342	322243808.0400
2014	Defense	Aircraft	B	Big Five	PID	0	1	1	5	5	23331	35598909390.4176
2014	Defense	Aircraft	J	Large: Big 5 JV	PID	0	1	1	3	3	2471	2031394306.1474
2014	Defense	Aircraft	L	Large Vendor	PID	0	1	1	69	69	30177	18232925591.2149
2014	Defense	Aircraft	L	Large Vendor	PID	1	1	1	1	1	13	-1325000.0000
2014	Defense	Aircraft	M	Medium Vendor	PDuns	NULL	0	1	1	1	0	0.0000
2014	Defense	Aircraft	M	Medium Vendor	PDuns	NULL	1	1	5	5	0	0.0000
2014	Defense	Aircraft	M	Medium Vendor	PDuns	0	0	0	7	7	8	-9577.5000
2014	Defense	Aircraft	M	Medium Vendor	PDuns	0	0	1	30	30	44	394102.4100
2014	Defense	Aircraft	M	Medium Vendor	PDuns	0	1	1	136	143	1420	164324128.5300
2014	Defense	Aircraft	M	Medium Vendor	PDuns	1	0	0	5	5	16	89120.4100
2014	Defense	Aircraft	M	Medium Vendor	PDuns	1	0	1	21	21	40	290030.5500
2014	Defense	Aircraft	M	Medium Vendor	PDuns	1	1	1	62	63	439	256260107.5700
2014	Defense	Aircraft	M	Medium Vendor	PID	0	1	1	46	46	2095	578218047.6413
2014	Defense	Aircraft	M	Medium Vendor	PID	1	1	1	5	5	267	392281256.3300
2014	Defense	Aircraft	N	Sometimes Small Vendor	Duns	0	1	1	2	2	18	6035517.0100
2014	Defense	Aircraft	N	Sometimes Small Vendor	PDuns	NULL	1	1	1	1	0	0.0000
2014	Defense	Aircraft	N	Sometimes Small Vendor	PDuns	0	0	0	1	1	3	4572.5000
2014	Defense	Aircraft	N	Sometimes Small Vendor	PDuns	0	0	1	126	131	892	4006747.8600
2014	Defense	Aircraft	N	Sometimes Small Vendor	PDuns	0	1	1	1448	1871	50368	2529093747.1200
2014	Defense	Aircraft	N	Sometimes Small Vendor	PDuns	1	0	1	5	5	31	194780.9300
2014	Defense	Aircraft	N	Sometimes Small Vendor	PDuns	1	1	1	10	10	103	1215515.1600
2014	Defense	Aircraft	N	Sometimes Small Vendor	PID	0	0	1	2	2	2	-8420.0000
2014	Defense	Aircraft	N	Sometimes Small Vendor	PID	0	1	1	156	156	7033	2773981404.8447
2014	Defense	Aircraft	N	Sometimes Small Vendor	PID	1	1	1	1	1	17	1495692.0000
2014	Defense	Aircraft	S	Always Small Vendor	PDuns	NULL	0	1	5	5	0	0.0000
2014	Defense	Aircraft	S	Always Small Vendor	PDuns	NULL	1	1	36	36	0	0.0000
2014	Defense	Aircraft	S	Always Small Vendor	PDuns	0	0	0	211	211	465	-2266962.2400
2014	Defense	Aircraft	S	Always Small Vendor	PDuns	0	0	1	906	908	3190	16383611.8500
2014	Defense	Aircraft	S	Always Small Vendor	PDuns	0	1	1	2392	2421	26474	1303880741.0300
2014	Defense	Aircraft	S	Always Small Vendor	PID	0	1	1	15	15	781	376881758.6562
2014	Defense	Aircraft	U	Unlabeled Vendor	PDuns	0	1	1	1	204	763	197588883.8651
2014	Defense	Electronics, Comms, & Sensors	NULL	NULL	PID	NULL	NULL	NULL	19	19	2928	897445835.6714
2014	Defense	Electronics, Comms, & Sensors	B	Big Five	PID	0	1	1	5	5	18247	11002037471.3074
2014	Defense	Electronics, Comms, & Sensors	J	Large: Big 5 JV	PID	0	1	1	5	5	502	361476759.3900
2014	Defense	Electronics, Comms, & Sensors	L	Large Vendor	PID	0	0	1	1	1	2	-2943.8600
2014	Defense	Electronics, Comms, & Sensors	L	Large Vendor	PID	0	1	1	109	109	128063	13690642733.9376
2014	Defense	Electronics, Comms, & Sensors	L	Large Vendor	PID	1	1	1	2	2	48	1517853.2500
2014	Defense	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	NULL	0	0	2	2	0	0.0000
2014	Defense	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	NULL	0	1	1	1	1	4539.5200
2014	Defense	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	NULL	1	1	11	11	7	26480.4600
2014	Defense	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	0	0	0	22	22	26	24117.0200
2014	Defense	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	0	0	1	282	284	539	3597416.0900
2014	Defense	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	0	1	1	604	641	3446	373677766.6200
2014	Defense	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	1	0	0	33	33	57	-121206.0700
2014	Defense	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	1	0	1	194	195	397	2996558.9400
2014	Defense	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	1	1	1	362	368	1356	225895247.3900
2014	Defense	Electronics, Comms, & Sensors	M	Medium Vendor	PID	0	0	1	5	5	8	64534.0700
2014	Defense	Electronics, Comms, & Sensors	M	Medium Vendor	PID	0	1	1	98	98	3669	1716008249.8086
2014	Defense	Electronics, Comms, & Sensors	M	Medium Vendor	PID	1	0	1	1	1	2	16918.4100
2014	Defense	Electronics, Comms, & Sensors	M	Medium Vendor	PID	1	1	1	5	5	169	17969218.6700
2014	Defense	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	Duns	0	1	1	2	2	706	13003989.8900
2014	Defense	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns	NULL	1	1	1	1	0	0.0000
2014	Defense	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns	0	0	0	4	4	10	2660.5400
2014	Defense	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns	0	0	1	449	460	1300	9909773.3800
2014	Defense	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns	0	1	1	3347	4218	58729	5618678941.1200
2014	Defense	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns	1	0	1	7	7	19	106169.6500
2014	Defense	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns	1	1	1	14	14	129	2393104.3500
2014	Defense	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PID	0	0	1	6	6	16	91790.2400
2014	Defense	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PID	0	1	1	346	346	28674	6164000022.3015
2014	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	NULL	0	0	11	11	0	0.0000
2014	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	NULL	0	1	4	4	0	0.0000
2014	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	NULL	1	1	44	44	0	0.0000
2014	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	0	0	0	216	216	326	-1096883.1100
2014	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	0	0	1	2363	2367	4717	40143309.2400
2014	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	0	1	1	5295	5337	27921	3499018580.4200
2014	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	1	0	1	11	11	12	109355.8900
2014	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	1	1	1	13	13	27	2744143.3300
2014	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PID	0	0	1	3	3	7	80819.5100
2014	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PID	0	1	1	45	45	338	56488976.4316
2014	Defense	Electronics, Comms, & Sensors	U	Unlabeled Vendor	PDuns	0	1	1	1	551	3879	789634193.5833
2014	Defense	Facilities and Construction	NULL	NULL	PID	NULL	NULL	NULL	18	18	709	99681953.3627
2014	Defense	Facilities and Construction	B	Big Five	PID	0	1	1	5	5	1492	447440618.1706
2014	Defense	Facilities and Construction	J	Large: Big 5 JV	PID	0	1	1	3	3	20	2294318.8000
2014	Defense	Facilities and Construction	L	Large Vendor	Duns	1	1	1	1	1	4861	257649885.0800
2014	Defense	Facilities and Construction	L	Large Vendor	PID	NULL	1	1	1	1	0	0.0000
2014	Defense	Facilities and Construction	L	Large Vendor	PID	0	1	1	149	149	35941	7097892240.0795
2014	Defense	Facilities and Construction	L	Large Vendor	PID	1	1	1	9	9	1744	428697233.4891
2014	Defense	Facilities and Construction	M	Medium Vendor	PDuns	NULL	0	0	15	15	1	1.0000
2014	Defense	Facilities and Construction	M	Medium Vendor	PDuns	NULL	0	1	4	4	2	35154.4200
2014	Defense	Facilities and Construction	M	Medium Vendor	PDuns	NULL	1	1	79	79	8	461760.4100
2014	Defense	Facilities and Construction	M	Medium Vendor	PDuns	0	0	0	98	98	169	127859.2400
2014	Defense	Facilities and Construction	M	Medium Vendor	PDuns	0	0	1	642	641	983	8038475.2600
2014	Defense	Facilities and Construction	M	Medium Vendor	PDuns	0	1	1	1843	2017	18803	6330684036.1700
2014	Defense	Facilities and Construction	M	Medium Vendor	PDuns	1	0	0	93	93	214	-79469.2800
2014	Defense	Facilities and Construction	M	Medium Vendor	PDuns	1	0	1	487	489	1026	3648088.3000
2014	Defense	Facilities and Construction	M	Medium Vendor	PDuns	1	1	1	1728	1767	17523	2223557988.6805
2014	Defense	Facilities and Construction	M	Medium Vendor	PID	0	0	1	6	6	8	16153.7800
2014	Defense	Facilities and Construction	M	Medium Vendor	PID	0	1	1	180	180	5494	3215102556.4933
2014	Defense	Facilities and Construction	M	Medium Vendor	PID	1	0	1	1	1	1	0.0000
2014	Defense	Facilities and Construction	M	Medium Vendor	PID	1	1	1	20	20	421	224460362.1601
2014	Defense	Facilities and Construction	N	Sometimes Small Vendor	Duns	0	1	1	2	2	14237	230220685.7500
2014	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns	NULL	1	1	1	1	0	0.0000
2014	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns	0	0	0	11	11	27	1224.0800
2014	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns	0	0	1	608	634	1787	11953056.0500
2014	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns	0	1	1	4242	5480	82586	6559496004.1100
2014	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns	1	0	1	13	13	54	352606.7700
2014	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns	1	1	1	44	44	1153	139540815.2200
2014	Defense	Facilities and Construction	N	Sometimes Small Vendor	PID	0	0	1	7	7	8	44054.8500
2014	Defense	Facilities and Construction	N	Sometimes Small Vendor	PID	0	1	1	354	354	20066	2433409251.1732
2014	Defense	Facilities and Construction	N	Sometimes Small Vendor	PID	1	1	1	1	1	10	33996010.8800
2014	Defense	Facilities and Construction	S	Always Small Vendor	PDuns	NULL	0	0	97	97	0	0.0000
2014	Defense	Facilities and Construction	S	Always Small Vendor	PDuns	NULL	0	1	18	18	0	0.0000
2014	Defense	Facilities and Construction	S	Always Small Vendor	PDuns	NULL	1	1	248	248	0	0.0000
2014	Defense	Facilities and Construction	S	Always Small Vendor	PDuns	0	0	0	445	445	658	-572969.4300
2014	Defense	Facilities and Construction	S	Always Small Vendor	PDuns	0	0	1	5304	5308	10230	72768716.8300
2014	Defense	Facilities and Construction	S	Always Small Vendor	PDuns	0	1	1	10775	10891	93649	12908447308.2300
2014	Defense	Facilities and Construction	S	Always Small Vendor	PDuns	1	0	0	1	1	1	0.0000
2014	Defense	Facilities and Construction	S	Always Small Vendor	PDuns	1	0	1	14	14	16	213430.7600
2014	Defense	Facilities and Construction	S	Always Small Vendor	PDuns	1	1	1	27	27	70	44403542.3000
2014	Defense	Facilities and Construction	S	Always Small Vendor	PID	NULL	1	1	1	1	0	0.0000
2014	Defense	Facilities and Construction	S	Always Small Vendor	PID	0	0	1	6	6	7	88270.8800
2014	Defense	Facilities and Construction	S	Always Small Vendor	PID	0	1	1	50	50	765	197783677.6602
2014	Defense	Facilities and Construction	U	Unlabeled Vendor	Duns	1	1	1	1	1	6	822256.5300
2014	Defense	Facilities and Construction	U	Unlabeled Vendor	PDuns	0	1	1	1	860	5761	1176868630.3185
2014	Defense	Land Vehicles	NULL	NULL	PID	NULL	NULL	NULL	9	9	203	89885324.3300
2014	Defense	Land Vehicles	B	Big Five	PID	0	1	1	5	5	2753	1655141108.8590
2014	Defense	Land Vehicles	J	Large: Big 5 JV	PID	0	1	1	1	1	5	46643.1700
2014	Defense	Land Vehicles	L	Large Vendor	PID	0	1	1	49	49	13296	2716027879.0138
2014	Defense	Land Vehicles	L	Large Vendor	PID	1	1	1	1	1	23	-33272.0000
2014	Defense	Land Vehicles	M	Medium Vendor	PDuns	NULL	0	0	1	1	0	0.0000
2014	Defense	Land Vehicles	M	Medium Vendor	PDuns	NULL	1	1	9	9	0	0.0000
2014	Defense	Land Vehicles	M	Medium Vendor	PDuns	0	0	0	6	6	7	5216.0400
2014	Defense	Land Vehicles	M	Medium Vendor	PDuns	0	0	1	44	44	60	443586.0900
2014	Defense	Land Vehicles	M	Medium Vendor	PDuns	0	1	1	118	124	622	138015406.4800
2014	Defense	Land Vehicles	M	Medium Vendor	PDuns	1	0	0	20	19	32	-27088.0000
2014	Defense	Land Vehicles	M	Medium Vendor	PDuns	1	0	1	71	71	189	1038071.4900
2014	Defense	Land Vehicles	M	Medium Vendor	PDuns	1	1	1	251	254	1373	81558265.8200
2014	Defense	Land Vehicles	M	Medium Vendor	PID	0	1	1	18	18	971	313854461.1738
2014	Defense	Land Vehicles	M	Medium Vendor	PID	1	1	1	4	4	8	2203550.2700
2014	Defense	Land Vehicles	N	Sometimes Small Vendor	Duns	0	1	1	2	2	946	9306854.1100
2014	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns	NULL	1	1	2	2	0	0.0000
2014	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns	0	0	0	1	1	2	0.0000
2014	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns	0	0	1	118	119	301	1585881.5100
2014	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns	0	1	1	1059	1222	21244	618574350.7400
2014	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns	1	0	1	5	5	20	84469.7000
2014	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns	1	1	1	16	16	138	3940142.0000
2014	Defense	Land Vehicles	N	Sometimes Small Vendor	PID	0	0	1	2	2	8	64596.5600
2014	Defense	Land Vehicles	N	Sometimes Small Vendor	PID	0	1	1	98	98	1398	236953663.3272
2014	Defense	Land Vehicles	S	Always Small Vendor	PDuns	NULL	0	0	4	4	0	0.0000
2014	Defense	Land Vehicles	S	Always Small Vendor	PDuns	NULL	1	1	21	21	0	0.0000
2014	Defense	Land Vehicles	S	Always Small Vendor	PDuns	0	0	0	81	81	123	117763.6600
2014	Defense	Land Vehicles	S	Always Small Vendor	PDuns	0	0	1	803	805	1503	10788968.7400
2014	Defense	Land Vehicles	S	Always Small Vendor	PDuns	0	1	1	1410	1416	8768	492594489.5100
2014	Defense	Land Vehicles	S	Always Small Vendor	PDuns	1	0	0	1	1	2	168240.0000
2014	Defense	Land Vehicles	S	Always Small Vendor	PDuns	1	0	1	1	1	1	32288.7800
2014	Defense	Land Vehicles	S	Always Small Vendor	PDuns	1	1	1	1	1	1	170880.0000
2014	Defense	Land Vehicles	S	Always Small Vendor	PID	0	1	1	4	4	18	2997752.4100
