"Contracting Department ID","Contracting Department Name","Contracting Agency Name","Contracting Agency ID","Product or Service Code","Product or Service Description","Type of Contract","Action Obligation",
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8145","SPECIALIZED SHIPPING AND STORAGE CONTAINERS","FIRM FIXED PRICE","$7,560,945.13","178"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8145","SPECIALIZED SHIPPING AND STORAGE CONTAINERS","FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT","$742,933.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8145","SPECIALIZED SHIPPING AND STORAGE CONTAINERS","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","7"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8150","FREIGHT CONTAINERS","FIRM FIXED PRICE","$218,788.50","6"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8305","TEXTILE FABRICS","FIRM FIXED PRICE","$851,949.73","38"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8310","YARN AND THREAD","FIRM FIXED PRICE","$30,645.25","7"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8315","NOTIONS AND APPAREL FINDINGS","FIRM FIXED PRICE","$93,413.58","8"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8330","LEATHER","FIRM FIXED PRICE","$23,377.00","2"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8335","SHOE FINDINGS AND SOLING MATERIALS","FIRM FIXED PRICE","$26,397.32","1"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8340","TENTS AND TARPAULINS","FIRM FIXED PRICE","$1,283,020.15","47"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8345","FLAGS AND PENNANTS","FIRM FIXED PRICE","$253,659.16","28"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8405","OUTERWEAR, MEN'S","FIRM FIXED PRICE","$4,521,433.68","44"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8405","OUTERWEAR, MEN'S","FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT","$0.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8410","OUTERWEAR, WOMEN'S","FIRM FIXED PRICE","$30,256.95","4"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8415","CLOTHING, SPECIAL PURPOSE","FIRM FIXED PRICE","$16,668,410.81","220"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8415","CLOTHING, SPECIAL PURPOSE","FIXED PRICE AWARD FEE","$17,545.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8415","CLOTHING, SPECIAL PURPOSE","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","6"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8430","FOOTWEAR, MEN'S","FIRM FIXED PRICE","$1,942,575.20","63"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8430","FOOTWEAR, MEN'S","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8435","FOOTWEAR, WOMEN'S","FIRM FIXED PRICE","$40,078.89","3"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8440","HOSIERY, HANDWEAR, AND CLOTHING ACCESSORIES, MEN'S","FIRM FIXED PRICE","$361,082.35","11"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8445","HOSIERY, HANDWEAR, AND CLOTHING ACCESSORIES, WOMEN'S","FIRM FIXED PRICE","$3,603.35","1"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8455","BADGES AND INSIGNIA","FIRM FIXED PRICE","$197,186.74","33"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8457","JEWELRY","FIRM FIXED PRICE","$11,534.30","4"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8460","LUGGAGE","FIRM FIXED PRICE","$19.99","1"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8465","INDIVIDUAL EQUIPMENT","FIRM FIXED PRICE","$17,634,924.32","125"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8470","ARMOR, PERSONAL","FIRM FIXED PRICE","$45,620,055.26","116"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8475","SPECIALIZED FLIGHT CLOTHING AND ACCESSORIES","FIRM FIXED PRICE","$185,504.20","10"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8510","PERFUMES, TOILET PREPARATIONS, AND POWDERS","FIRM FIXED PRICE","$25,922.38","4"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8520","TOILET SOAP, SHAVING PREPARATIONS, AND DENTIFRICES","FIRM FIXED PRICE","$34,364.06","7"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8530","PERSONAL TOILETRY ARTICLES","FIRM FIXED PRICE","$83,286.74","7"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8540","TOILETRY PAPER PRODUCTS","FIRM FIXED PRICE","$55,981.04","5"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8710","FORAGE AND FEED","FIRM FIXED PRICE","$148,841.31","4"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8730","SEEDS AND NURSERY STOCK","FIRM FIXED PRICE","$7,430.02","1"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8810","LIVE ANIMALS, RAISED FOR FOOD","FIRM FIXED PRICE","$112,000.69","5"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8820","LIVE ANIMALS, NOT RAISED FOR FOOD","FIRM FIXED PRICE","$637,542.42","45"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8905","MEAT, POULTRY, AND FISH","FIRM FIXED PRICE","$492,000.00","3"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8910","DAIRY FOODS AND EGGS","FIRM FIXED PRICE","$39,592.70","3"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8915","FRUITS AND VEGETABLES","FIRM FIXED PRICE","$255,586.71","32"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8920","BAKERY AND CEREAL PRODUCTS","FIRM FIXED PRICE","$99,060.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8925","SUGAR, CONFECTIONERY, AND NUTS","FIRM FIXED PRICE","$25,104.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8925","SUGAR, CONFECTIONERY, AND NUTS","FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT","$0.00","21"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8940","SPECIAL DIETARY FOODS AND FOOD SPECIALTY PREPARATIONS","FIRM FIXED PRICE","$1,348,545.98","57"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8940","SPECIAL DIETARY FOODS AND FOOD SPECIALTY PREPARATIONS","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","2"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8945","FOOD, OILS AND FATS","FIRM FIXED PRICE","-$56,460.30","22"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8960","BEVERAGES, NONALCOHOLIC","FIRM FIXED PRICE","$1,083,490.02","107"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8960","BEVERAGES, NONALCOHOLIC","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","2"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8965","BEVERAGES, ALCOHOLIC","FIRM FIXED PRICE","$2,137,596.17","47"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","8975","TOBACCO PRODUCTS","FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT","$0.00","5"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9110","FUELS, SOLID","FIRM FIXED PRICE","-$8,082.72","45"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9130","LIQUID PROPELLANTS AND FUELS, PETROLEUM BASE","FIRM FIXED PRICE","$3,929,732.62","99"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9130","LIQUID PROPELLANTS AND FUELS, PETROLEUM BASE","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","2"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9135","LIQUID PROPELLANT FUELS AND OXIDIZERS, CHEMICAL BASE","FIRM FIXED PRICE","$779,664.90","23"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9140","FUEL OILS","FIRM FIXED PRICE","$14,678,364.97","680"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9140","FUEL OILS","FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT","$14,459.50","1"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9150","OILS AND GREASES: CUTTING, LUBRICATING, AND HYDRAULIC","FIRM FIXED PRICE","$605,541.82","39"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9160","MISCELLANEOUS WAXES, OILS, AND FATS","FIRM FIXED PRICE","$6,799.79","3"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9310","PAPER AND PAPERBOARD","FIRM FIXED PRICE","$201,394.04","20"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9320","RUBBER FABRICATED MATERIALS","FIRM FIXED PRICE","$404,368.29","45"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9330","PLASTICS FABRICATED MATERIALS","FIRM FIXED PRICE","$8,050,809.37","102"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9330","PLASTICS FABRICATED MATERIALS","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","2"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9340","GLASS FABRICATED MATERIALS","FIRM FIXED PRICE","$606,447.62","17"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9350","REFRACTORIES AND FIRE SURFACING MATERIALS","FIRM FIXED PRICE","$26,765.18","5"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9390","MISCELLANEOUS FABRICATED NONMETALLIC MATERIALS","FIRM FIXED PRICE","$791,292.19","40"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9420","FIBERS: VEGETABLE, ANIMAL, AND SYNTHETIC","FIRM FIXED PRICE","$12,223.21","2"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9505","WIRE, NONELECTRICAL","FIRM FIXED PRICE","$106,053.20","5"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9510","BARS AND RODS","FIRM FIXED PRICE","$963,678.20","81"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9515","PLATE, SHEET, STRIP, FOIL, AND LEAF","FIRM FIXED PRICE","$657,276.07","79"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9520","STRUCTURAL SHAPES","FIRM FIXED PRICE","$2,697,830.44","56"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9525","WIRE, NONELECTRICAL, NONFERROUS BASE METAL","FIRM FIXED PRICE","$16,553.94","1"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9530","BARS AND RODS, NONFERROUS BASE METAL","FIRM FIXED PRICE","$1,797,814.08","112"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9535","PLATE, SHEET, STRIP, AND FOIL; NONFERROUS BASE METAL","FIRM FIXED PRICE","$782,378.44","45"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9540","STRUCTURAL SHAPES, NONFERROUS BASE METAL","FIRM FIXED PRICE","$1,893,534.21","87"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9540","STRUCTURAL SHAPES, NONFERROUS BASE METAL","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9545","PLATE, SHEET, STRIP, FOIL, AND WIRE: PRECIOUS METAL","FIRM FIXED PRICE","$227,911.72","16"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9545","PLATE, SHEET, STRIP, FOIL, AND WIRE: PRECIOUS METAL","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9620","MINERALS, NATURAL AND SYNTHETIC","FIRM FIXED PRICE","$217,815.00","4"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9630","ADDITIVE METAL MATERIALS","FIRM FIXED PRICE","$219,530.30","10"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9640","IRON AND STEEL PRIMARY AND SEMIFINISHED PRODUCTS","FIRM FIXED PRICE","$319,125.52","3"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9650","NONFERROUS BASE METAL REFINERY AND INTERMEDIATE FORMS","FIRM FIXED PRICE","$46,027.96","8"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9660","PRECIOUS METALS PRIMARY FORMS","FIRM FIXED PRICE","$4,679.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9670","IRON AND STEEL SCRAP","FIRM FIXED PRICE","$56,875.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9680","NONFERROUS SCRAP","FIRM FIXED PRICE","$79,277.10","10"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9905","SIGNS, ADVERTISING DISPLAYS, AND IDENTIFICATION PLATES","FIRM FIXED PRICE","$812,121.13","101"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9915","COLLECTORS' AND/OR HISTORICAL ITEMS","FIRM FIXED PRICE","$71,926.50","9"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9925","ECCLESIASTICAL EQUIPMENT, FURNISHINGS, AND SUPPLIES","FIRM FIXED PRICE","$275.00","3"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9930","MEMORIALS; CEMETERIAL AND MORTUARY EQUIPMENT AND SUPPLIES","FIRM FIXED PRICE","$8,535.00","2"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9999","MISCELLANEOUS ITEMS","FIRM FIXED PRICE","$214,100.00","5"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","9999","MISCELLANEOUS ITEMS","FIXED PRICE AWARD FEE","-$11,639.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AA11","R&D- AGRICULTURE: INSECT AND DISEASE CONTROL (BASIC RESEARCH)","FIRM FIXED PRICE","$38,612.00","2"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AA13","R&D- AGRICULTURE: INSECT AND DISEASE CONTROL (ADVANCED DEVELOPMENT)","COST NO FEE","-$79,843.41","3"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AA13","R&D- AGRICULTURE: INSECT AND DISEASE CONTROL (ADVANCED DEVELOPMENT)","COST PLUS FIXED FEE","-$674,121.68","3"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AB13","R&D- COMMUNITY SVC/DEVELOP: CRIME PREVENTION/CONTROL (ADVANCED DEVELOPMENT)","FIRM FIXED PRICE","$793,792.98","9"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AB22","R&D- COMMUNITY SVC/DEVELOP: FIRE PREVENTION/CONTROL (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","FIRM FIXED PRICE","$823,412.66","20"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AB22","R&D- COMMUNITY SVC/DEVELOP: FIRE PREVENTION/CONTROL (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AB22","R&D- COMMUNITY SVC/DEVELOP: FIRE PREVENTION/CONTROL (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","TIME AND MATERIALS","-$12,478.34","5"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AB92","R&D- COMMUNITY SERVICE/DEVELOPMENT: OTHER (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","COST PLUS FIXED FEE","$0.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AB92","R&D- COMMUNITY SERVICE/DEVELOPMENT: OTHER (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","FIRM FIXED PRICE","$0.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AB94","R&D- COMMUNITY SERVICE/DEVELOPMENT: OTHER (ENGINEERING DEVELOPMENT)","COST NO FEE","$290,789.62","10"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC11","R&D- DEFENSE SYSTEM: AIRCRAFT (BASIC RESEARCH)","COST NO FEE","$330,323.00","2"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC11","R&D- DEFENSE SYSTEM: AIRCRAFT (BASIC RESEARCH)","COST PLUS FIXED FEE","-$104,217.20","7"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC11","R&D- DEFENSE SYSTEM: AIRCRAFT (BASIC RESEARCH)","COST SHARING","$7,649,834.00","5"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC11","R&D- DEFENSE SYSTEM: AIRCRAFT (BASIC RESEARCH)","FIRM FIXED PRICE","$258,132.00","4"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC12","R&D- DEFENSE SYSTEM: AIRCRAFT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","COST NO FEE","$938,270.70","11"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC12","R&D- DEFENSE SYSTEM: AIRCRAFT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","COST PLUS FIXED FEE","$3,380,376.77","21"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC12","R&D- DEFENSE SYSTEM: AIRCRAFT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","FIRM FIXED PRICE","$14,978,791.06","15"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC13","R&D- DEFENSE SYSTEM: AIRCRAFT (ADVANCED DEVELOPMENT)","COST PLUS FIXED FEE","$75,186,680.77","36"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC13","R&D- DEFENSE SYSTEM: AIRCRAFT (ADVANCED DEVELOPMENT)","COST PLUS INCENTIVE FEE","-$684,020.50","3"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC13","R&D- DEFENSE SYSTEM: AIRCRAFT (ADVANCED DEVELOPMENT)","FIRM FIXED PRICE","$294,381.00","4"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC14","R&D- DEFENSE SYSTEM: AIRCRAFT (ENGINEERING DEVELOPMENT)","COST NO FEE","$64,483,591.74","43"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC14","R&D- DEFENSE SYSTEM: AIRCRAFT (ENGINEERING DEVELOPMENT)","COST PLUS AWARD FEE","$53,166,848.28","20"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC14","R&D- DEFENSE SYSTEM: AIRCRAFT (ENGINEERING DEVELOPMENT)","COST PLUS FIXED FEE","$146,145,060.10","145"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC14","R&D- DEFENSE SYSTEM: AIRCRAFT (ENGINEERING DEVELOPMENT)","COST PLUS INCENTIVE FEE","$367,757,586.00","23"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC14","R&D- DEFENSE SYSTEM: AIRCRAFT (ENGINEERING DEVELOPMENT)","FIRM FIXED PRICE","$20,440,693.28","39"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC14","R&D- DEFENSE SYSTEM: AIRCRAFT (ENGINEERING DEVELOPMENT)","FIXED PRICE INCENTIVE","$367,488,420.00","19"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC14","R&D- DEFENSE SYSTEM: AIRCRAFT (ENGINEERING DEVELOPMENT)","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","3"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC15","R&D- DEFENSE SYSTEM: AIRCRAFT (OPERATIONAL SYSTEMS DEVELOPMENT)","COST NO FEE","-$561,843.00","3"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC15","R&D- DEFENSE SYSTEM: AIRCRAFT (OPERATIONAL SYSTEMS DEVELOPMENT)","COST PLUS AWARD FEE","$71,402,048.00","29"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC15","R&D- DEFENSE SYSTEM: AIRCRAFT (OPERATIONAL SYSTEMS DEVELOPMENT)","COST PLUS FIXED FEE","$448,763,928.69","265"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC15","R&D- DEFENSE SYSTEM: AIRCRAFT (OPERATIONAL SYSTEMS DEVELOPMENT)","COST PLUS INCENTIVE FEE","$148,447,001.35","40"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC15","R&D- DEFENSE SYSTEM: AIRCRAFT (OPERATIONAL SYSTEMS DEVELOPMENT)","FIRM FIXED PRICE","$130,909,673.87","31"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC15","R&D- DEFENSE SYSTEM: AIRCRAFT (OPERATIONAL SYSTEMS DEVELOPMENT)","FIXED PRICE INCENTIVE","$37,996,719.00","10"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC15","R&D- DEFENSE SYSTEM: AIRCRAFT (OPERATIONAL SYSTEMS DEVELOPMENT)","ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER)","$0.00","3"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC15","R&D- DEFENSE SYSTEM: AIRCRAFT (OPERATIONAL SYSTEMS DEVELOPMENT)","TIME AND MATERIALS","-$1,455,239.36","16"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC16","R&D- DEFENSE SYSTEM: AIRCRAFT (MANAGEMENT/SUPPORT)","COST PLUS FIXED FEE","$8,981,558.11","26"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC17","R&D- DEFENSE SYSTEM: AIRCRAFT (COMMERCIALIZED)","COST NO FEE","$1,931,300.00","2"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC17","R&D- DEFENSE SYSTEM: AIRCRAFT (COMMERCIALIZED)","COST PLUS AWARD FEE","$4,676,000.00","3"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC17","R&D- DEFENSE SYSTEM: AIRCRAFT (COMMERCIALIZED)","COST PLUS FIXED FEE","-$363,079.70","21"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC21","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (BASIC RESEARCH)","COST NO FEE","$0.00","1"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC21","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (BASIC RESEARCH)","COST PLUS FIXED FEE","$2,050,549.00","10"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC21","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (BASIC RESEARCH)","FIRM FIXED PRICE","$3,402,695.31","29"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC22","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","COST PLUS FIXED FEE","$7,752,164.06","18"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC22","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","COST PLUS INCENTIVE FEE","$10,174,247.00","16"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC22","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)","FIRM FIXED PRICE","$249,908.99","2"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC23","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ADVANCED DEVELOPMENT)","COST PLUS FIXED FEE","$21,048,732.29","36"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","COST NO FEE","$90,523.00","15"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","COST PLUS FIXED FEE","$88,315,677.37","62"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","COST PLUS INCENTIVE FEE","-$45,357.00","2"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","FIRM FIXED PRICE","$413,261.60","3"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","FIXED PRICE LEVEL OF EFFORT","-$342,900.81","2"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC25","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (OPERATIONAL SYSTEMS DEVELOPMENT)","COST PLUS FIXED FEE","$12,075,341.19","29"
"9700","DEPT OF DEFENSE","DEPT OF THE NAVY","1700","AC25","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (OPERATIONAL SYSTEMS DEVELOPMENT)","FIRM FIXED PRICE","$7,557.94","2"
